PCA1,PCA2,PCA3,PCA4,PCA5
1.110986486,0.933792793,0.050337838,-0.118878378,0.03368018
1.162851351,0.490387387,0.657716216,-0.846662162,0.336815315
0.84731982,0.392459459,0.553004505,-0.620211712,0.196013514
0.918518018,0.457387387,0.433716216,-0.578662162,0.179815315
0.776166667,0.542333333,0.4635,-0.423166667,-0.0945
0.695968468,0.647405405,0.471121622,-0.355382883,-0.065301802
0.35777027,0.712810811,0.56440991,-0.303932432,-0.285103604
0.329301802,0.747072072,0.570454955,-0.117382883,-0.147968468
0.350103604,0.894144144,0.690076577,-0.112932432,-0.15177027
0.592301802,0.919738739,0.601788288,-0.02004955,-0.196635135
0.476103604,0.891810811,0.650076577,-0.001265766,-0.21477027
0.718301802,0.917405405,0.561788288,0.091617117,-0.259635135
0.738166667,0.92,0.551166667,0.086833333,-0.2555
0.718301802,0.917405405,0.561788288,0.091617117,-0.259635135
0.6635,0.984666667,0.4825,0.0215,-0.212833333
0.744364865,1.248261261,-0.059121622,0.357716216,-0.355698198
0.939432432,1.132963964,-0.105144144,0.091774775,-0.510099099
0.791567568,0.785369369,-0.054189189,0.001558559,-0.541567568
0.807765766,0.325297297,0.561189189,-0.644891892,-0.536432432
0.602567568,0.179369369,0.517144144,-0.434441441,-0.421900901
0.807765766,0.325297297,0.561189189,-0.644891892,-0.536432432
0.804297297,0.454891892,0.373234234,-0.668675676,-0.509963964
0.871031532,0.736261261,0.446878378,-0.617617117,-0.464364865
0.646166667,0.847666667,0.508833333,-0.3445,-0.316166667
0.369968468,0.896738739,0.679454955,-0.117716216,-0.147635135
0.4645,0.834666667,0.7375,-0.057166667,-0.186166667
0.444635135,0.832072072,0.748121622,-0.052382883,-0.190301802
0.42477027,0.829477477,0.758743243,-0.047599099,-0.194436937
0.508432432,0.761297297,0.649855856,-0.379225225,-0.307765766
0.811297297,0.532891892,0.776234234,-0.206342342,-0.339630631
1.036162162,0.421486486,0.714279279,-0.479459459,-0.487828829
1.18536036,0.369414414,0.783324324,0.00809009,-0.387693694
0.852698198,0.593927928,0.672878378,-0.157617117,-0.362031532
0.627833333,0.705333333,0.734833333,0.1155,-0.213833333
0.409698198,0.901927928,0.658211712,-0.127283784,-0.139364865
0.389833333,0.899333333,0.668833333,-0.1225,-0.1435
0.369968468,0.896738739,0.679454955,-0.117716216,-0.147635135
0.460099099,0.792963964,0.666522523,-0.187891892,-0.174765766
0.636630631,0.713225225,0.621234234,-0.269675676,-0.189963964
0.677099099,0.602963964,0.634855856,-0.327891892,-0.227432432
0.520234234,0.425369369,0.574144144,-0.308774775,-0.245900901
0.363369369,0.247774775,0.513432432,-0.289657658,-0.264369369
0.302837838,0.095513514,0.415054054,-0.284540541,-0.268837838
0.4775,0.353,0.440166667,-0.439166667,-0.343833333
0.574031532,0.638261261,0.497878378,-0.395283784,-0.292031532
0.793563063,0.827189189,0.60759009,-0.477400901,-0.415896396
0.629031532,0.830927928,0.672545045,-0.267283784,-0.301031532
0.512833333,0.803,0.720833333,-0.2485,-0.319166667
0.596698198,1.160594595,0.087211712,0.325382883,-0.349364865
0.606432432,0.901963964,-0.013477477,0.265108108,-0.385099099
0.606234234,0.642036036,-0.108855856,0.207225225,-0.422900901
0.574099099,0.213630631,0.523189189,-0.247891892,-0.284765766
0.779297297,0.359558559,0.567234234,-0.458342342,-0.399297297
0.936162162,0.537153153,0.627945946,-0.477459459,-0.380828829
1.059027027,0.518081081,0.611657658,-0.246576577,-0.371027027
0.936364865,0.667594595,0.643878378,-0.061617117,0.082968468
0.759833333,0.747333333,0.689166667,0.020166667,0.098166667
0.700364865,0.864261261,0.656545045,-0.42995045,0.294968468
0.5485,0.819666667,0.712833333,-0.329833333,-0.021166667
0.528635135,0.817072072,0.723454955,-0.32504955,-0.025301802
0.25377027,0.868810811,0.727743243,-0.098932432,-0.16577027
0.363765766,0.767630631,0.704189189,-0.173891892,-0.188765766
0.624297297,0.672891892,0.634234234,-0.528342342,-0.038963964
0.959495495,0.513486486,0.632945946,-0.817459459,0.068171171
0.939630631,0.510891892,0.643567568,-0.812675676,0.064036036
0.698765766,0.348297297,0.607522523,-0.520891892,-0.119432432
0.646963964,0.509558559,0.436234234,-0.353342342,0.040036036
0.586432432,0.357297297,0.337855856,-0.348225225,0.035567568
0.830297297,0.613891892,0.281900901,-0.402342342,0.331702703
0.976495495,0.46781982,0.442945946,-0.152459459,0.319171171
1.295027027,0.659747748,0.455657658,-0.141243243,0.57263964
0.2935,0.874,0.7065,-0.1085,-0.1575
0.409698198,0.901927928,0.658211712,-0.127283784,-0.139364865
0.525896396,0.929855856,0.609923423,-0.146067568,-0.12122973
0.506031532,0.927261261,0.620545045,-0.141283784,-0.125364865
0.389833333,0.899333333,0.668833333,-0.1225,-0.1435
0.273635135,0.871405405,0.717121622,-0.103716216,-0.161635135
0.343900901,0.765036036,0.714810811,-0.169108108,-0.192900901
0.520432432,0.685297297,0.669522523,-0.250891892,-0.208099099
0.696963964,0.605558559,0.624234234,-0.332675676,-0.223297297
0.677099099,0.602963964,0.634855856,-0.327891892,-0.227432432
0.819963964,0.509225225,0.676234234,-0.458675676,-0.398963964
0.891162162,0.574153153,0.556945946,-0.417126126,-0.415162162
0.8775,0.700666667,0.542833333,-0.356166667,-0.378166667
0.577968468,0.876738739,0.536121622,-0.148382883,-0.187301802
0.486166667,0.924666667,0.631166667,-0.1365,-0.1295
0.580698198,0.862594595,0.689211712,-0.07595045,-0.168031532
0.560833333,0.86,0.699833333,-0.071166667,-0.172166667
0.444635135,0.832072072,0.748121622,-0.052382883,-0.190301802
0.515833333,0.897,0.628833333,-0.010833333,-0.2065
0.495968468,0.894405405,0.639454955,-0.00604955,-0.210635135
0.476103604,0.891810811,0.650076577,-0.001265766,-0.21477027
0.233905405,0.866216216,0.738364865,-0.094148649,-0.169905405
0.440234234,0.790369369,0.677144144,-0.183108108,-0.178900901
0.616765766,0.710630631,0.631855856,-0.264891892,-0.194099099
0.919630631,0.482225225,0.758234234,-0.092009009,-0.225963964
0.990828829,0.547153153,0.638945946,-0.050459459,-0.242162162
0.880833333,0.648333333,0.6625,0.0245,-0.219166667
0.577968468,0.876738739,0.536121622,-0.148382883,-0.187301802
0.309436937,0.744477477,0.581076577,-0.112599099,-0.152103604
0.193238739,0.71654955,0.629364865,-0.093815315,-0.170238739
0.173373874,0.713954955,0.639986486,-0.089031532,-0.174373874
0.440234234,0.790369369,0.677144144,-0.183108108,-0.178900901
0.363369369,0.501774775,0.430432432,-0.151990991,-0.122036036
0.363171171,0.241846847,0.335054054,-0.209873874,-0.159837838
0.246972973,0.213918919,0.383342342,-0.19109009,-0.177972973
0.531837838,0.482513514,0.486720721,-0.252873874,-0.274504505
0.866369369,0.573774775,0.610432432,0.029009009,-0.293036036
0.805837838,0.421513514,0.512054054,0.034126126,-0.297504505
0.825702703,0.424108108,0.501432432,0.029342342,-0.293369369
0.719234234,0.575369369,0.319144144,-0.230108108,-0.272567568
0.927432432,0.815297297,0.271189189,-0.202891892,-0.274432432
0.854166667,0.827666667,0.3655,-0.375166667,-0.355833333
0.585635135,0.695405405,0.410454955,-0.339382883,-0.320635135
0.35777027,0.712810811,0.56440991,-0.303932432,-0.285103604
0.152572072,0.566882883,0.520364865,-0.093481982,-0.170572072
0.173373874,0.713954955,0.639986486,-0.089031532,-0.174373874
0.399567568,0.640702703,0.568144144,-0.182774775,-0.179234234
0.691432432,0.645963964,0.700522523,-0.199558559,-0.236765766
0.990963964,0.469891892,0.707234234,-0.407342342,-0.427630631
1.062162162,0.53481982,0.587945946,-0.365792793,-0.443828829
0.781166667,0.675333333,0.5805,-0.342166667,-0.392166667
0.481635135,0.851405405,0.573788288,-0.134382883,-0.201301802
0.25377027,0.868810811,0.727743243,-0.098932432,-0.16577027
0.233905405,0.866216216,0.738364865,-0.094148649,-0.169905405
0.550567568,0.742369369,0.737810811,-0.199108108,0.076432432
0.885765766,0.582963964,0.736522523,-0.488225225,0.183567568
0.926234234,0.472702703,0.750144144,-0.546441441,0.146099099
0.659036036,0.343108108,0.628765766,-0.511324324,-0.127702703
0.630567568,0.377369369,0.634810811,-0.324774775,0.009432432
0.833765766,0.484297297,0.469855856,-0.378558559,0.305234234
0.936166667,0.782333333,0.5355,-0.408833333,0.648833333
0.649301802,0.910072072,0.520121622,-0.31104955,0.408698198
0.5575,0.958,0.615166667,-0.299166667,0.4665
0.577364865,0.960594595,0.604545045,-0.30395045,0.470635135
0.5575,0.958,0.615166667,-0.299166667,0.4665
0.364968468,0.763738739,0.562454955,-0.198716216,0.150031532
0.213103604,0.719144144,0.618743243,-0.098599099,-0.166103604
0.193238739,0.71654955,0.629364865,-0.093815315,-0.170238739
0.602234234,0.658369369,0.840810811,-0.009774775,0.102432432
0.602036036,0.398441441,0.745432432,-0.067657658,0.064630631
0.940567568,0.186702703,0.863810811,0.023891892,0.330765766
0.960432432,0.189297297,0.853189189,0.019108108,0.334900901
1.204297297,0.445891892,0.797234234,-0.035009009,0.631036036
0.855833333,0.656333333,0.684166667,-0.124166667,0.362833333
0.749364865,0.807594595,0.501878378,-0.383617117,0.383635135
0.84422973,0.599189189,0.77159009,-0.180067568,0.391436937
0.824364865,0.596594595,0.782211712,-0.175283784,0.387301802
0.612166667,0.659666667,0.8355,-0.012166667,0.1045
0.505698198,0.810927928,0.653211712,-0.271617117,0.125301802
0.717896396,0.747855856,0.599923423,-0.434734234,0.408103604
0.992761261,0.696117117,0.595635135,-0.660851351,0.548572072
0.952292793,0.806378378,0.582013514,-0.602635135,0.586040541
0.800427928,0.761783784,0.638301802,-0.502518018,0.269905405
0.808959459,0.815378378,0.470013514,-0.397968468,0.396040541
0.832144144,0.616432432,0.590396396,-0.295963964,0.006189189
0.812279279,0.613837838,0.601018018,-0.29118018,0.002054054
0.568414414,0.357243243,0.656972973,-0.237063063,-0.294081081
0.37754955,0.393981982,0.636594595,-0.283612613,-0.26954955
0.545081081,0.484243243,0.47963964,-0.256063063,-0.271747748
0.565882883,0.631315315,0.599261261,-0.251612613,-0.27554955
0.651545045,0.770801802,0.532040541,-0.214572072,-0.217878378
0.559743243,0.81872973,0.627085586,-0.202689189,-0.160076577
0.479545045,0.923801802,0.634707207,-0.134905405,-0.130878378
0.363346847,0.895873874,0.682995495,-0.116121622,-0.149013514
0.457878378,0.833801802,0.741040541,-0.055572072,-0.187545045
0.438013514,0.831207207,0.751662162,-0.050788288,-0.19168018
0.605545045,0.921468468,0.594707207,-0.023238739,-0.193878378
0.41468018,0.958207207,0.574328829,-0.069788288,-0.169346847
0.582211712,1.048468468,0.417373874,-0.042238739,-0.171545045
0.41468018,0.958207207,0.574328829,-0.069788288,-0.169346847
0.582211712,1.048468468,0.417373874,-0.042238739,-0.171545045
0.41468018,0.958207207,0.574328829,-0.069788288,-0.169346847
0.656878378,0.983801802,0.486040541,0.023094595,-0.214211712
0.44868018,0.743873874,0.533995495,-0.004121622,-0.212346847
0.388148649,0.591612613,0.435617117,0.000995495,-0.216815315
0.333346847,0.658873874,0.356328829,-0.069121622,-0.170013514
0.354148649,0.805945946,0.47595045,-0.064671171,-0.173815315
0.637013514,0.981207207,0.496662162,0.027878378,-0.218346847
0.469481982,0.890945946,0.653617117,0.000328829,-0.216148649
0.40895045,0.738684685,0.555238739,0.005445946,-0.220617117
0.515945946,0.543504505,0.623684685,-0.30718018,-0.356279279
0.767144144,0.399099099,0.647063063,-0.323630631,-0.414144144
1.110675676,0.32036036,0.882441441,-0.151081081,-0.445675676
1.133540541,0.416954955,0.77981982,0.081801802,-0.328873874
0.948878378,0.582801802,0.734707207,0.091427928,-0.263211712
0.782076577,0.84172973,0.549418919,-0.105022523,-0.209076577
0.615608108,0.954324324,0.575797297,-0.158472973,-0.108608108
0.49940991,0.926396396,0.624085586,-0.139689189,-0.126743243
0.342545045,0.748801802,0.563373874,-0.120572072,-0.145211712
0.18568018,0.571207207,0.502662162,-0.101454955,-0.16368018
0.165815315,0.568612613,0.513283784,-0.096671171,-0.167815315
0.374013514,0.808540541,0.465328829,-0.069454955,-0.16968018
0.394815315,0.955612613,0.58495045,-0.065004505,-0.173481982
0.562346847,1.045873874,0.427995495,-0.037454955,-0.17568018
0.582211712,1.048468468,0.417373874,-0.042238739,-0.171545045
0.562346847,1.045873874,0.427995495,-0.037454955,-0.17568018
0.394815315,0.955612613,0.58495045,-0.065004505,-0.173481982
0.227283784,0.865351351,0.741905405,-0.092554054,-0.171283784
0.433612613,0.789504505,0.680684685,-0.181513514,-0.180279279
0.658477477,0.678099099,0.61872973,-0.454630631,-0.328477477
0.698945946,0.567837838,0.632351351,-0.512846847,-0.365945946
0.718810811,0.570432432,0.62172973,-0.517630631,-0.361810811
0.741675676,0.667027027,0.519108108,-0.284747748,-0.245009009
0.651545045,0.770801802,0.532040541,-0.214572072,-0.217878378
0.611076577,0.881063063,0.518418919,-0.156355856,-0.18040991
0.519274775,0.928990991,0.613463964,-0.144472973,-0.122608108
0.458743243,0.77672973,0.515085586,-0.139355856,-0.127076577
0.342545045,0.748801802,0.563373874,-0.120572072,-0.145211712
0.226346847,0.720873874,0.611662162,-0.101788288,-0.163346847
0.433612613,0.789504505,0.680684685,-0.181513514,-0.180279279
0.433414414,0.529576577,0.585306306,-0.239396396,-0.218081081
0.609945946,0.449837838,0.540018018,-0.32118018,-0.233279279
0.629810811,0.452432432,0.529396396,-0.325963964,-0.229144144
0.964342342,0.543693694,0.653108108,-0.044081081,-0.247675676
0.948878378,0.582801802,0.734707207,0.091427928,-0.263211712
0.90840991,0.693063063,0.721085586,0.149644144,-0.225743243
0.554211712,0.859135135,0.703373874,-0.069572072,-0.173545045
0.363346847,0.895873874,0.682995495,-0.116121622,-0.149013514
0.247148649,0.867945946,0.731283784,-0.097337838,-0.167148649
0.41468018,0.958207207,0.574328829,-0.069788288,-0.169346847
0.582211712,1.048468468,0.417373874,-0.042238739,-0.171545045
0.810743243,1.39972973,-0.270581081,0.326310811,-0.320743243
0.884477477,1.163765766,-0.084936937,0.284702703,-0.378477477
0.736612613,0.816171171,-0.033981982,0.194486486,-0.409945946
0.704477477,0.387765766,0.598063063,-0.260630631,-0.271810811
0.724342342,0.39036036,0.587441441,-0.265414414,-0.267675676
1.058873874,0.481621622,0.711153153,0.016468468,-0.286207207
1.00440991,0.602063063,0.716085586,0.005310811,0.038923423
0.999608108,0.728990991,0.694463964,-0.017806306,0.374391892
0.64540991,0.895063063,0.676752252,-0.237022523,0.42659009
0.493545045,0.850468468,0.733040541,-0.136905405,0.110454955
0.267013514,0.870540541,0.720662162,-0.102121622,-0.163013514
0.470211712,0.977468468,0.555707207,-0.155905405,0.132788288
0.721743243,1.05272973,0.374085586,-0.401022523,0.29559009
0.985941441,1.420657658,-0.321869369,-0.113806306,0.444391892
0.932788288,1.230531532,-0.188040541,-0.135427928,0.127878378
0.95231982,1.013459459,0.006337838,0.088454955,-0.088653153
1.007518018,0.472054054,0.698382883,-0.411328829,-0.424184685
1.078716216,0.536981982,0.579094595,-0.369779279,-0.440382883
0.942387387,0.671162162,0.517315315,-0.551486486,-0.507720721
0.642855856,0.847234234,0.510603604,-0.343702703,-0.316855856
0.551054054,0.895162162,0.605648649,-0.33181982,-0.259054054
0.386522523,0.898900901,0.670603604,-0.121702703,-0.144189189
0.502720721,0.926828829,0.622315315,-0.140486486,-0.126054054
0.345855856,0.749234234,0.561603604,-0.121369369,-0.144522523
0.513387387,0.839495495,0.404648649,-0.09381982,-0.146720721
0.720252252,1.100756757,-0.176972973,0.354063063,-0.352585586
1.030653153,1.070459459,-0.045328829,0.153121622,-0.54931982
1.059518018,0.903054054,0.055716216,0.039004505,-0.558184685
0.952716216,0.539315315,0.619094595,-0.481445946,-0.377382883
0.900914414,0.700576577,0.447806306,-0.313896396,-0.217914414
0.694585586,0.776423423,0.509027027,-0.224936937,-0.208918919
0.518054054,0.856162162,0.554315315,-0.143153153,-0.193720721
0.290189189,0.873567568,0.70827027,-0.107702703,-0.158189189
0.229657658,0.721306306,0.609891892,-0.102585586,-0.162657658
0.56231982,0.496792793,0.720337838,0.063121622,-0.18831982
0.738851351,0.417054054,0.67504955,-0.018662162,-0.203518018
0.819986486,0.456459459,0.797671171,-0.077211712,-0.240653153
0.713518018,0.607720721,0.615382883,-0.336662162,-0.219851351
0.83304955,0.640981982,0.479427928,-0.486445946,-0.36904955
0.702252252,0.59509009,0.38336036,-0.415936937,-0.342252252
0.73645045,0.640684685,0.438405405,-0.292387387,-0.34745045
0.460252252,0.689756757,0.609027027,-0.065603604,-0.178918919
0.440387387,0.687162162,0.619648649,-0.06081982,-0.183054054
0.559918919,0.720423423,0.483693694,-0.210603604,-0.332252252
0.540054054,0.717828829,0.494315315,-0.20581982,-0.336387387
0.74731982,0.786459459,0.563337838,-0.285545045,-0.35331982
0.779518018,0.566720721,0.78404955,-0.018995495,-0.203184685
0.95604955,0.486981982,0.738761261,-0.100779279,-0.218382883
1.153581081,0.403243243,0.79113964,0.195436937,-0.251247748
0.952918919,0.669756757,0.635027027,-0.065603604,0.086414414
0.776387387,0.749495495,0.680315315,0.01618018,0.101612613
0.422189189,0.915567568,0.662603604,-0.203036036,0.153810811
0.442054054,0.918162162,0.651981982,-0.20781982,0.157945946
0.668585586,0.89809009,0.66436036,-0.242603604,0.431414414
0.648720721,0.895495495,0.674981982,-0.23781982,0.427279279
0.794585586,0.895756757,0.62436036,-0.130936937,0.368414414
0.527387387,0.766162162,0.502981982,-0.09581982,0.094612613
0.507522523,0.763567568,0.513603604,-0.091036036,0.090477477
0.229657658,0.721306306,0.609891892,-0.102585586,-0.162657658
0.38031982,0.769792793,0.695337838,-0.177878378,-0.18531982
0.667184685,0.642054054,0.710716216,-0.275662162,0.054815315
0.95404955,0.514315315,0.726094595,-0.373445946,0.29495045
1.105914414,0.55890991,0.669806306,-0.473563063,0.611085586
1.150779279,0.656837838,0.465184685,-0.68868018,0.504554054
0.2935,0.874,0.7065,-0.1085,-0.1575
0.273635135,0.871405405,0.717121622,-0.103716216,-0.161635135
0.25377027,0.868810811,0.727743243,-0.098932432,-0.16577027
