server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,key_point,p1_recent_score,p2_recent_score,p1_first_serve_rate,p2_first_serve_rate,p1_second_serve_rate,p2_second_serve_rate,p1_serve_points_won_rate,p2_serve_points_won_rate,p1_aces_rate,p2_aces_rate,p1_break_point_rate,p2_break_point_rate,p1_score,p2_score,sw_2,sw_3,sw_4,sw_5,sw_6,sd_2,sd_3,rd_2,rd_3
2,1,2,49,51,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.032,13.496,3,120,1,2,3,.719298246,.651162791,1,.933333333,.614035088,.674418605,.01754386,0,.325581395,.385964912,1,3,1,0,0,0,0,0,1,0,0
1,1,1,50,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.813,18.791,3,119,0,1,4,.724137931,.651162791,1,.933333333,.620689655,.674418605,.017241379,0,.325581395,.379310345,0,0,0,0,1,0,0,0,1,0,1
1,2,2,50,52,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6.872,8.54,0,0,0,2,3,.711864407,.651162791,.941176471,.933333333,.610169492,.674418605,.016949153,0,.325581395,.389830508,0,1,0,0,1,0,0,0,0,0,1
1,1,1,51,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.537,20.932,3,112,0,2,3,.716666667,.651162791,.941176471,.933333333,.616666667,.674418605,.016666667,0,.325581395,.383333333,1,1,0,0,0,0,1,0,1,0,1
1,1,1,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.511,11.178,1,120,0,2,3,.721311475,.651162791,.941176471,.933333333,.62295082,.674418605,.016393443,0,.325581395,.37704918,2,1,0,0,0,0,1,0,1,0,0
1,2,1,53,52,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.857,12.427,3,96,1,3,2,.709677419,.651162791,.944444444,.933333333,.629032258,.674418605,.016129032,0,.325581395,.370967742,3,1,0,0,1,0,0,0,1,0,1
2,2,2,53,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.626,14.534,3,98,1,4,1,.709677419,.636363636,.944444444,.9375,.629032258,.681818182,.016129032,0,.318181818,.370967742,0,0,0,0,0,0,1,0,0,0,1
2,2,2,53,54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.419,5.245,1,96,1,3,2,.709677419,.622222222,.944444444,.941176471,.629032258,.688888889,.016129032,0,.311111111,.370967742,0,1,0,0,0,0,0,0,1,0,0
2,1,2,53,55,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.86,1.25,1,123,1,3,2,.709677419,.630434783,.944444444,.941176471,.629032258,.695652174,.016129032,.02173913,.304347826,.370967742,0,2,0,0,1,0,0,0,1,1,0
2,1,1,54,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.456,6.567,2,119,2,2,3,.709677419,.638297872,.944444444,.941176471,.629032258,.680851064,.016129032,.021276596,.319148936,.370967742,1,2,0,0,1,0,0,0,1,0,0
2,2,1,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.974,18.07,4,110,2,2,3,.709677419,.625,.944444444,.944444444,.629032258,.666666667,.016129032,.020833333,.333333333,.370967742,2,2,0,0,0,0,1,0,1,0,0
2,1,2,55,56,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.79,7.92,1,121,2,2,3,.709677419,.632653061,.944444444,.944444444,.629032258,.673469388,.016129032,.020408163,.326530612,.370967742,2,3,0,0,0,0,1,0,1,0,1
1,1,1,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.919,8.952,1,111,1,2,3,.714285714,.632653061,.944444444,.944444444,.634920635,.673469388,.015873016,.020408163,.326530612,.365079365,0,0,0,0,0,0,1,0,0,0,0
1,1,1,57,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.445,17.745,3,122,1,3,2,.71875,.632653061,.944444444,.944444444,.640625,.673469388,.015625,.020408163,.326530612,.359375,1,0,0,0,1,0,0,0,1,0,0
1,1,2,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.766,6.661,2,111,1,4,1,.723076923,.632653061,.944444444,.944444444,.630769231,.673469388,.015384615,.020408163,.326530612,.369230769,1,1,0,0,0,0,1,0,0,1,0
1,2,2,57,58,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,65.286,59.778,14,88,1,3,2,.712121212,.632653061,.947368421,.944444444,.621212121,.673469388,.015151515,.020408163,.326530612,.378787879,1,2,0,0,0,0,0,0,1,0,1
1,1,1,58,58,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.901,.814,1,127,1,2,3,.71641791,.632653061,.947368421,.944444444,.626865672,.673469388,.029850746,.020408163,.326530612,.373134328,2,2,0,0,1,0,0,0,1,1,0
1,1,1,59,58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.476,9.265,3,123,2,3,2,.720588235,.632653061,.947368421,.944444444,.632352941,.673469388,.029411765,.020408163,.326530612,.367647059,3,2,0,0,0,0,1,0,0,0,1
2,1,1,60,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.339,16.005,2,116,0,3,2,.720588235,.64,.947368421,.944444444,.632352941,.66,.029411765,.02,.34,.367647059,0,0,0,0,1,0,0,0,0,1,0
2,2,1,61,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.631,7.575,2,85,0,3,2,.720588235,.62745098,.947368421,.947368421,.632352941,.647058824,.029411765,.019607843,.352941176,.367647059,1,0,0,0,0,0,1,0,1,0,1
2,1,2,61,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,18.464,5,113,0,4,1,.720588235,.634615385,.947368421,.947368421,.632352941,.653846154,.029411765,.019230769,.346153846,.367647059,1,1,0,1,0,0,0,0,1,0,0
2,2,1,62,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.427,30.195,8,82,0,4,1,.720588235,.622641509,.947368421,.95,.632352941,.641509434,.029411765,.018867925,.358490566,.367647059,2,1,0,1,0,0,0,0,1,0,1
2,2,1,63,59,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,49.584,42.203,12,94,1,4,1,.720588235,.611111111,.947368421,.952380952,.632352941,.62962963,.029411765,.018518519,.37037037,.367647059,3,1,0,1,0,0,0,0,1,0,1
1,2,1,64,59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78.333,75.495,21,102,0,4,1,.710144928,.611111111,.95,.952380952,.637681159,.62962963,.028985507,.018518519,.37037037,.362318841,0,0,0,0,0,0,1,0,0,0,0
1,1,1,65,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.422,8.137,1,120,0,4,1,.714285714,.611111111,.95,.952380952,.642857143,.62962963,.028571429,.018518519,.37037037,.357142857,1,0,0,0,0,0,1,0,0,0,1
1,1,1,66,59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24.221,29.26,7,118,0,4,1,.718309859,.611111111,.95,.952380952,.647887324,.62962963,.028169014,.018518519,.37037037,.352112676,2,0,0,0,0,0,1,0,1,0,1
1,1,1,67,59,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.324,13.071,3,120,1,5,0,.722222222,.611111111,.95,.952380952,.652777778,.62962963,.027777778,.018518519,.37037037,.347222222,3,0,1,0,0,0,0,0,1,0,1
2,1,1,68,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.483,1.284,2, ,0,5,0,.722222222,.618181818,.95,.952380952,.652777778,.618181818,.027777778,.018181818,.381818182,.347222222,0,0,0,0,0,0,0,0,0,1,0
2,1,2,68,60,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11.519,11.179,3,109,0,5,0,.722222222,.625,.95,.952380952,.652777778,.625,.027777778,.017857143,.375,.347222222,0,1,0,0,0,0,1,0,0,1,0
2,1,2,68,61,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,14.52,10.857,3,77,0,4,1,.722222222,.631578947,.95,.952380952,.652777778,.631578947,.027777778,.01754386,.368421053,.347222222,0,2,0,1,0,0,0,0,1,1,0
2,2,2,68,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42.163,39.441,9,105,0,3,2,.722222222,.620689655,.95,.954545455,.652777778,.637931034,.027777778,.017241379,.362068966,.347222222,0,3,0,0,1,0,0,0,1,0,1
2,1,2,68,63,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.053,12.472,1,122,1,2,3,.722222222,.627118644,.95,.954545455,.652777778,.644067797,.027777778,.033898305,.355932203,.347222222,0,4,0,0,1,0,0,0,1,1,0
1,1,1,69,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.306,7.352,1,112,0,1,4,.726027397,.627118644,.95,.954545455,.657534247,.644067797,.02739726,.033898305,.355932203,.342465753,0,0,0,0,0,0,1,0,0,0,0
1,2,2,69,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.322,34.069,8,106,0,1,4,.716216216,.627118644,.952380952,.954545455,.648648649,.644067797,.027027027,.033898305,.355932203,.351351351,0,1,0,0,1,0,0,0,1,0,1
1,1,1,70,64,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11.851,9.836,3,120,0,1,4,.72,.627118644,.952380952,.954545455,.653333333,.644067797,.026666667,.033898305,.355932203,.346666667,1,1,0,0,1,0,0,0,1,0,1
1,2,2,70,65,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6.403,7.091,0,0,0,2,3,.710526316,.627118644,.909090909,.954545455,.644736842,.644067797,.026315789,.033898305,.355932203,.355263158,1,2,0,0,0,0,1,0,0,0,1
1,1,1,71,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.373,5.643,1,113,0,2,3,.714285714,.627118644,.909090909,.954545455,.649350649,.644067797,.025974026,.033898305,.355932203,.350649351,2,2,0,0,0,0,1,0,1,0,0
1,1,1,72,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74,4.352,1,126,1,3,2,.717948718,.627118644,.909090909,.954545455,.653846154,.644067797,.025641026,.033898305,.355932203,.346153846,3,2,0,0,0,0,1,0,0,0,1
2,2,2,72,66,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,29.065,21.269,5,87,0,3,2,.717948718,.616666667,.909090909,.956521739,.653846154,.65,.025641026,.033333333,.35,.346153846,0,0,1,0,0,0,0,0,1,0,1
2,1,2,72,67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.966,8.141,1,120,0,3,2,.717948718,.62295082,.909090909,.956521739,.653846154,.655737705,.025641026,.032786885,.344262295,.346153846,0,1,0,0,0,0,1,0,0,0,1
2,1,2,72,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.395,3.272,1,121,0,2,3,.717948718,.629032258,.909090909,.956521739,.653846154,.661290323,.025641026,.032258065,.338709677,.346153846,0,2,0,0,1,0,0,0,1,0,1
2,1,2,72,69,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.233,.898,1,119,1,2,3,.717948718,.634920635,.909090909,.956521739,.653846154,.666666667,.025641026,.047619048,.333333333,.346153846,0,3,0,0,0,0,1,0,0,1,0
1,1,1,73,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.677,48.752,11,123,0,1,4,.721518987,.634920635,.909090909,.956521739,.658227848,.666666667,.025316456,.047619048,.333333333,.341772152,0,0,0,0,1,0,0,0,1,0,0
1,1,1,74,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.122,27.144,5,120,0,1,4,.725,.634920635,.909090909,.956521739,.6625,.666666667,.025,.047619048,.333333333,.3375,1,0,0,0,1,0,0,0,0,0,1
1,2,1,75,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.067,3.899,1,99,0,2,3,.716049383,.634920635,.913043478,.956521739,.666666667,.666666667,.024691358,.047619048,.333333333,.333333333,2,0,1,0,0,0,0,0,1,0,1
1,1,1,76,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.341,4.77,1,117,1,3,2,.719512195,.634920635,.913043478,.956521739,.670731707,.666666667,.024390244,.047619048,.333333333,.329268293,3,0,0,0,0,0,1,0,1,0,1
2,2,1,77,69,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13.081,10.732,0,0,0,4,1,.719512195,.625,.913043478,.916666667,.670731707,.65625,.024390244,.046875,.34375,.329268293,0,0,0,0,0,0,1,0,0,0,0
2,2,2,77,70,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,92.775,95.005,25,88,0,5,0,.719512195,.615384615,.913043478,.92,.670731707,.661538462,.024390244,.046153846,.338461538,.329268293,0,1,0,1,0,0,0,0,1,0,1
2,2,2,77,71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.236,17.311,3,94,0,4,1,.719512195,.606060606,.913043478,.923076923,.670731707,.666666667,.024390244,.045454545,.333333333,.329268293,0,2,1,0,0,0,0,0,0,0,0
2,1,1,78,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.497,15.862,4,104,0,3,2,.719512195,.611940299,.913043478,.923076923,.670731707,.656716418,.024390244,.044776119,.343283582,.329268293,1,2,0,0,0,0,1,0,0,0,1
2,1,2,78,72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.966,16.914,3,113,0,3,2,.719512195,.617647059,.913043478,.923076923,.670731707,.661764706,.024390244,.044117647,.338235294,.329268293,1,3,0,1,0,0,0,0,1,0,1
2,1,2,78,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.157,7.426,1,121,1,2,3,.719512195,.623188406,.913043478,.923076923,.670731707,.666666667,.024390244,.043478261,.333333333,.329268293,1,4,0,0,1,0,0,0,1,0,1
1,1,2,78,74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.031,20.016,6,121,0,1,4,.722891566,.623188406,.913043478,.923076923,.662650602,.666666667,.024096386,.043478261,.333333333,.337349398,0,0,0,0,1,0,0,0,1,0,1
1,1,2,78,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.451,16.09,4,118,0,1,4,.726190476,.623188406,.913043478,.923076923,.654761905,.666666667,.023809524,.043478261,.333333333,.345238095,0,1,0,0,1,0,0,0,1,0,0
1,1,1,79,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.586,41.628,11,119,0,1,4,.729411765,.623188406,.913043478,.923076923,.658823529,.666666667,.023529412,.043478261,.333333333,.341176471,1,1,0,0,0,0,1,0,0,0,0
1,1,1,80,75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.647,1.274,1,125,0,1,4,.73255814,.623188406,.913043478,.923076923,.662790698,.666666667,.034883721,.043478261,.333333333,.337209302,2,1,0,0,1,0,0,0,1,1,0
1,1,1,81,75,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14.181,15.203,5,103,0,2,3,.735632184,.623188406,.913043478,.923076923,.666666667,.666666667,.034482759,.043478261,.333333333,.333333333,3,1,0,1,0,0,0,0,1,0,1
1,1,2,81,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.653,18.484,6,126,1,3,2,.738636364,.623188406,.913043478,.923076923,.659090909,.666666667,.034090909,.043478261,.333333333,.340909091,3,2,0,0,1,0,0,0,0,0,1
1,1,1,82,76,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12.976,17.845,5,117,1,3,2,.741573034,.623188406,.913043478,.923076923,.662921348,.666666667,.033707865,.043478261,.333333333,.337078652,4,2,0,1,0,0,0,0,1,0,1
1,1,2,82,77,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,46.276,37.414,10,103,1,4,1,.744444444,.623188406,.913043478,.923076923,.655555556,.666666667,.033333333,.043478261,.333333333,.344444444,4,3,0,0,1,0,0,0,1,0,0
1,1,1,83,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.419,7.123,1,124,1,3,2,.747252747,.623188406,.913043478,.923076923,.659340659,.666666667,.032967033,.043478261,.333333333,.340659341,5,3,0,0,1,0,0,0,1,0,0
1,1,1,84,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.041,3.957,1,121,1,3,2,.75,.623188406,.913043478,.923076923,.663043478,.666666667,.032608696,.043478261,.333333333,.336956522,6,3,0,1,0,0,0,0,1,0,1
2,1,2,84,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.765,7.339,1,119,1,3,2,.75,.628571429,.913043478,.923076923,.663043478,.671428571,.032608696,.042857143,.328571429,.336956522,0,0,0,0,1,0,0,0,1,0,0
2,2,1,85,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23.507,17.641,4,83,1,3,2,.75,.61971831,.913043478,.925925926,.663043478,.661971831,.032608696,.042253521,.338028169,.336956522,1,0,0,1,0,0,0,0,1,1,0
2,2,1,86,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,59.712,57.338,14,96,1,3,2,.75,.611111111,.913043478,.928571429,.663043478,.652777778,.032608696,.041666667,.347222222,.336956522,2,0,0,0,0,0,1,0,1,0,1
2,2,2,86,79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33.352,30.622,9,83,1,4,1,.75,.602739726,.913043478,.931034483,.663043478,.657534247,.032608696,.04109589,.342465753,.336956522,2,1,0,0,0,0,1,0,1,0,0
2,2,2,86,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.624,13.3,1,95,1,3,2,.75,.594594595,.913043478,.933333333,.663043478,.662162162,.032608696,.040540541,.337837838,.336956522,2,2,0,0,0,0,1,0,0,0,0
2,2,1,87,80,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,59.431,13,0,0,2,2,3,.75,.586666667,.913043478,.903225806,.663043478,.653333333,.032608696,.04,.346666667,.336956522,3,2,0,1,0,0,0,0,0,1,0
2,1,1,88,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.783,7.923,2,117,2,3,2,.75,.592105263,.913043478,.903225806,.663043478,.644736842,.032608696,.039473684,.355263158,.336956522,4,2,0,0,0,0,1,0,0,1,0
2,2,2,88,81,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,24.227,11.274,1,86,2,3,2,.75,.584415584,.913043478,.90625,.663043478,.649350649,.032608696,.038961039,.350649351,.336956522,4,3,0,0,0,0,1,0,1,0,0
2,1,2,88,82,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.905,.994,1,123,2,2,3,.75,.58974359,.913043478,.90625,.663043478,.653846154,.032608696,.051282051,.346153846,.336956522,4,4,0,0,1,0,0,0,0,1,0
2,2,1,89,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46.514,43.657,6,103,2,2,3,.75,.582278481,.913043478,.909090909,.663043478,.64556962,.032608696,.050632911,.35443038,.336956522,5,4,1,0,0,0,0,0,1,0,1
2,2,2,89,83,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,23.77,20.957,5,96,2,3,2,.75,.575,.913043478,.911764706,.663043478,.65,.032608696,.05,.35,.336956522,5,5,0,1,0,0,0,0,1,0,1
2,1,2,89,84,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47.171,26.996,7,120,2,2,3,.75,.580246914,.913043478,.911764706,.663043478,.654320988,.032608696,.049382716,.345679012,.336956522,5,6,1,0,0,0,0,0,0,0,0
1,1,1,90,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.939,14.465,5,115,1,1,4,.752688172,.580246914,.913043478,.911764706,.666666667,.654320988,.032258065,.049382716,.345679012,.333333333,0,0,0,1,0,0,0,0,1,0,1
1,2,1,91,84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.382,21.091,5,84,1,2,3,.744680851,.580246914,.916666667,.911764706,.670212766,.654320988,.031914894,.049382716,.345679012,.329787234,1,0,0,0,0,0,1,0,0,0,1
1,1,1,92,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.989,19.213,3,122,1,3,2,.747368421,.580246914,.916666667,.911764706,.673684211,.654320988,.031578947,.049382716,.345679012,.326315789,2,0,0,0,1,0,0,0,1,0,1
1,2,2,92,85,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.813,10.5,0,0,2,3,2,.739583333,.580246914,.88,.911764706,.666666667,.654320988,.03125,.049382716,.345679012,.333333333,2,1,1,0,0,0,0,0,0,0,0
1,1,2,92,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.435,5.42,2,106,2,3,2,.742268041,.580246914,.88,.911764706,.659793814,.654320988,.030927835,.049382716,.345679012,.340206186,2,2,0,0,0,0,1,0,1,0,0
1,1,1,93,86,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.7,.606,1,123,2,3,2,.744897959,.580246914,.88,.911764706,.663265306,.654320988,.030612245,.049382716,.345679012,.336734694,3,2,0,0,0,0,1,0,0,1,0
2,1,1,94,86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.895,7.447,2,105,0,3,2,.744897959,.585365854,.88,.911764706,.663265306,.646341463,.030612245,.048780488,.353658537,.336734694,0,0,0,0,0,0,1,0,0,1,0
2,1,2,94,87,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10.871,9.619,3,113,0,3,2,.744897959,.590361446,.88,.911764706,.663265306,.65060241,.030612245,.048192771,.34939759,.336734694,0,1,0,0,0,0,1,0,0,1,0
2,2,2,94,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29.463,22.028,7,96,0,2,3,.744897959,.583333333,.88,.914285714,.663265306,.654761905,.030612245,.047619048,.345238095,.336734694,0,2,0,1,0,0,0,0,1,0,0
2,1,2,94,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.422,.576,1,119,0,2,3,.744897959,.588235294,.88,.914285714,.663265306,.658823529,.030612245,.047058824,.341176471,.336734694,0,3,0,0,0,0,1,0,0,1,0
2,1,1,95,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25.896,31.583,6,122,1,2,3,.744897959,.593023256,.88,.914285714,.663265306,.651162791,.030612245,.046511628,.348837209,.336734694,1,3,0,0,1,0,0,0,1,0,1
2,1,2,95,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.914,13.719,3,120,1,2,3,.744897959,.597701149,.88,.914285714,.663265306,.655172414,.030612245,.045977011,.344827586,.336734694,1,4,0,0,0,0,1,0,1,1,0
1,1,1,96,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.98,8.984,3,125,0,1,4,.747474747,.597701149,.88,.914285714,.666666667,.655172414,.03030303,.045977011,.344827586,.333333333,0,0,0,0,1,0,0,0,1,0,1
1,1,1,97,90,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.787,1.69,1,120,0,2,3,.75,.597701149,.88,.914285714,.67,.655172414,.04,.045977011,.344827586,.33,1,0,0,0,1,0,0,0,1,1,0
1,2,1,98,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.369,15.366,1,99,0,3,2,.742574257,.597701149,.884615385,.914285714,.673267327,.655172414,.03960396,.045977011,.344827586,.326732673,2,0,1,0,0,0,0,0,1,0,0
1,1,1,99,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.996,5.938,1,121,1,4,1,.745098039,.597701149,.884615385,.914285714,.676470588,.655172414,.039215686,.045977011,.344827586,.323529412,3,0,0,0,0,0,1,0,0,0,1
2,2,1,100,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,69.557,68.905,20,91,0,4,1,.745098039,.590909091,.884615385,.916666667,.676470588,.647727273,.039215686,.045454545,.352272727,.323529412,0,0,0,0,1,0,0,0,0,0,0
2,1,2,100,91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.732,13.568,3,99,0,5,0,.745098039,.595505618,.884615385,.916666667,.676470588,.651685393,.039215686,.04494382,.348314607,.323529412,0,1,0,0,0,0,1,0,1,1,0
2,2,2,100,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.078,26.652,7,99,0,4,1,.745098039,.588888889,.884615385,.918918919,.676470588,.655555556,.039215686,.044444444,.344444444,.323529412,0,2,0,1,0,0,0,0,1,0,1
2,2,1,101,92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.545,8.073,4,80,0,3,2,.745098039,.582417582,.884615385,.921052632,.676470588,.648351648,.039215686,.043956044,.351648352,.323529412,1,2,0,1,0,0,0,0,1,0,1
2,1,2,101,93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.962,9.626,1,121,0,3,2,.745098039,.586956522,.884615385,.921052632,.676470588,.652173913,.039215686,.043478261,.347826087,.323529412,1,3,0,0,1,0,0,0,1,0,0
2,1,1,102,93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.046,14.399,4,105,1,2,3,.745098039,.591397849,.884615385,.921052632,.676470588,.64516129,.039215686,.043010753,.35483871,.323529412,2,3,0,0,0,0,1,0,1,1,0
2,1,2,102,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.512,27.605,7,120,1,2,3,.745098039,.595744681,.884615385,.921052632,.676470588,.64893617,.039215686,.042553191,.35106383,.323529412,2,4,1,0,0,0,0,0,0,0,1
2,2,1,103,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.328,85.315,18,80,1,2,3,.745098039,.589473684,.884615385,.923076923,.676470588,.642105263,.039215686,.042105263,.357894737,.323529412,3,4,0,1,0,0,0,0,1,0,1
2,2,1,104,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.905,52.419,14,97,1,3,2,.745098039,.583333333,.884615385,.925,.676470588,.635416667,.039215686,.041666667,.364583333,.323529412,4,4,0,0,0,0,0,0,1,0,1
2,2,1,105,94,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,37.959,28.444,6,86,1,3,2,.745098039,.577319588,.884615385,.926829268,.676470588,.628865979,.039215686,.041237113,.371134021,.323529412,5,4,0,1,0,0,0,0,1,0,0
1,2,1,106,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.61,4.743,1,96,0,4,1,.737864078,.577319588,.888888889,.926829268,.67961165,.628865979,.038834951,.041237113,.371134021,.32038835,0,0,0,1,0,0,0,0,1,0,0
